uniqid_county,NWALT12_11_county,NWALT12_12_county,NWALT12_21_county,NWALT12_22_county,NWALT12_23_county,NWALT12_24_county,NWALT12_25_county,NWALT12_26_county,NWALT12_27_county,NWALT12_31_county,NWALT12_32_county,NWALT12_33_county,NWALT12_41_county,NWALT12_43_county,NWALT12_44_county,NWALT12_45_county,NWALT12_46_county,NWALT12_50_county,NWALT12_60_county,NWALT12_9999_county
697,1.32,1.74,0.41,0.52,0.17,0.13,0.41,1.26,0.78,0.00,0.27,0.08,0.10,32.33,46.90,1.02,1.88,10.69,0.00,0.00
698,0.85,0.20,0.60,0.26,0.12,0.10,0.16,0.60,0.38,0.00,0.09,0.00,0.16,28.84,49.47,1.26,8.22,8.67,0.00,0.00
699,0.64,0.01,0.28,0.06,0.03,0.03,0.00,0.24,0.20,0.00,0.08,0.00,0.00,4.24,23.07,6.92,40.19,24.00,0.00,0.00
700,1.10,0.29,0.79,0.25,0.47,0.08,0.13,0.75,0.40,0.00,0.15,0.01,0.03,24.49,56.21,1.71,4.25,8.90,0.00,0.00
701,2.02,1.63,0.34,0.13,0.06,0.10,0.00,0.60,0.52,0.00,0.07,0.04,0.07,20.31,47.84,1.66,2.02,22.59,0.00,0.00
702,0.65,0.11,0.43,0.09,0.02,0.03,0.00,0.32,0.28,0.00,0.03,0.00,0.03,26.94,48.14,1.69,10.52,10.34,0.38,0.00
703,0.50,0.11,0.57,0.12,0.09,0.04,0.09,0.38,0.31,0.00,0.04,0.00,0.10,22.23,42.89,3.01,15.67,13.87,0.00,0.00
704,1.37,0.67,0.60,0.24,0.21,0.07,0.22,0.49,0.44,0.00,0.05,0.03,0.12,24.44,52.78,1.28,6.26,10.74,0.00,0.00
705,4.09,0.85,0.24,0.13,0.06,0.04,0.00,0.39,0.30,0.00,0.07,0.00,0.03,18.69,31.12,2.98,31.25,9.75,0.00,0.00
706,0.87,0.07,0.27,0.05,0.00,0.01,0.00,0.21,0.17,0.00,0.08,0.00,0.12,4.60,22.82,9.28,50.78,10.67,0.00,0.00
707,1.15,0.12,0.25,0.05,0.00,0.03,0.02,0.19,0.22,0.00,0.02,0.00,0.03,3.74,17.14,7.70,62.77,6.38,0.17,0.00
708,2.80,0.00,0.39,0.52,0.12,0.03,0.26,1.25,0.76,0.05,2.26,0.02,0.00,11.34,32.73,1.20,1.27,44.98,0.00,0.00
709,0.20,0.00,0.53,0.43,0.05,0.06,0.09,2.02,0.95,0.00,10.32,0.02,0.62,0.12,8.70,0.50,1.20,74.14,0.03,0.00
710,1.56,0.00,1.17,0.73,0.40,0.13,0.00,4.60,1.02,0.00,13.64,0.01,0.54,0.10,23.44,1.31,2.60,48.69,0.06,0.00
711,5.98,0.53,0.41,0.42,0.18,0.14,0.24,1.24,0.82,0.06,2.92,0.00,0.02,35.73,11.02,2.08,0.52,37.68,0.00,0.00
712,1.42,4.44,0.87,0.36,0.20,0.12,0.16,1.02,0.57,0.04,3.23,0.09,0.15,26.16,8.49,0.91,1.32,50.46,0.00,0.00
713,0.36,0.00,0.74,0.35,0.08,0.07,0.24,1.20,1.16,0.02,5.44,0.00,1.53,0.00,0.66,0.45,0.14,87.18,0.39,0.00
714,0.38,0.00,0.71,0.16,0.02,0.01,0.00,0.66,1.18,0.00,2.55,0.01,0.04,4.82,46.21,2.03,1.14,40.10,0.00,0.00
715,0.56,0.02,1.40,0.96,0.65,0.33,0.69,3.54,0.93,0.03,2.76,0.03,0.05,15.22,40.65,1.38,1.19,29.57,0.06,0.00
716,5.91,2.67,0.99,0.39,0.45,0.20,0.55,0.78,0.97,0.58,1.34,0.05,0.08,59.52,7.21,0.39,0.07,17.76,0.11,0.00
717,0.55,1.31,0.58,0.10,0.11,0.01,0.00,0.40,0.51,0.00,1.15,0.04,0.10,46.63,9.79,1.13,0.78,36.79,0.00,0.00
718,0.37,0.00,0.66,0.16,0.02,0.01,0.02,0.33,0.92,0.00,1.74,0.02,0.37,0.07,5.14,0.27,1.03,88.87,0.00,0.00
719,0.78,0.00,0.37,0.19,0.10,0.01,0.00,0.22,0.80,0.00,0.42,0.00,0.10,0.18,7.23,0.32,1.07,88.20,0.00,0.00
720,10.59,3.25,1.11,0.31,0.65,0.31,0.00,1.63,0.50,0.00,15.33,0.10,0.01,21.30,13.59,2.51,0.50,28.31,0.02,0.00
721,0.24,0.00,0.96,0.32,0.06,0.01,0.13,0.93,0.97,0.05,5.91,0.00,1.79,0.00,0.30,0.06,0.04,86.14,2.09,0.00
722,3.81,0.00,0.66,0.26,0.11,0.04,0.00,1.18,1.74,0.00,2.24,0.00,0.08,6.91,27.11,1.28,0.94,53.63,0.00,0.00
723,0.61,0.00,0.42,0.11,0.04,0.00,0.00,0.19,0.88,0.00,0.27,0.00,0.03,6.21,39.83,2.14,2.48,46.77,0.00,0.00
724,0.36,0.01,0.10,0.16,0.10,0.02,0.00,0.42,1.10,0.00,0.47,0.00,0.00,3.99,34.62,2.37,2.22,54.07,0.00,0.00
725,1.80,0.01,0.22,0.06,0.00,0.03,0.00,0.16,0.70,0.00,4.21,0.00,0.01,2.90,21.85,1.40,2.17,42.32,22.17,0.00
726,8.27,1.86,0.36,0.04,0.16,0.07,0.00,0.43,0.29,0.00,1.01,0.02,0.48,21.93,15.36,2.95,2.06,44.51,0.20,0.00
727,5.03,0.00,0.31,0.28,0.10,0.03,0.00,1.23,1.18,0.00,4.01,0.00,0.13,5.73,14.42,0.48,0.60,66.45,0.00,0.00
728,0.08,0.00,0.61,0.07,0.03,0.01,0.00,0.11,0.79,0.00,0.24,0.01,0.00,3.69,34.26,1.76,2.21,56.12,0.00,0.00
729,1.07,0.00,0.39,0.10,0.02,0.02,0.26,0.58,0.86,0.10,2.86,0.00,0.01,2.56,51.20,2.65,1.43,35.19,0.71,0.00
730,11.13,9.10,0.45,0.18,0.10,0.01,0.11,0.59,0.45,0.02,0.47,0.01,0.00,57.67,2.63,0.45,0.03,16.60,0.00,0.00
731,0.12,0.00,0.48,0.12,0.01,0.00,0.00,0.20,1.03,0.00,0.73,0.00,0.21,0.05,12.76,1.26,3.72,79.33,0.00,0.00
732,1.13,0.92,0.79,0.11,0.05,0.01,0.01,0.32,0.60,0.00,0.22,0.02,0.25,18.90,13.34,0.71,1.46,61.14,0.00,0.00
733,7.97,7.86,0.26,0.09,0.07,0.01,0.00,0.25,0.45,0.00,0.36,0.02,0.01,48.98,9.79,1.34,0.07,22.43,0.04,0.00
734,0.30,0.12,0.77,0.16,0.07,0.05,0.04,0.53,0.93,0.00,0.45,0.00,0.00,36.43,28.06,0.87,0.79,30.42,0.01,0.00
735,0.59,0.00,1.15,0.94,0.77,0.32,0.58,3.04,1.34,0.06,4.65,0.01,0.00,1.55,48.08,1.62,1.82,33.47,0.00,0.00
736,0.30,0.01,0.69,0.10,0.03,0.01,0.00,0.33,0.95,0.00,0.95,0.00,0.01,20.07,33.66,1.17,0.54,41.19,0.00,0.00
737,16.26,0.21,0.69,0.18,0.02,0.01,0.00,0.38,0.36,0.00,7.39,0.00,0.00,10.44,9.70,1.73,0.87,51.78,0.00,0.00
738,0.46,0.24,0.99,0.27,0.20,0.17,0.03,1.26,0.72,0.01,1.09,0.01,0.02,10.22,33.67,1.74,1.61,47.29,0.00,0.00
739,1.48,0.01,0.75,0.17,0.05,0.07,0.05,0.49,0.62,0.00,3.48,0.02,0.02,5.41,28.21,1.65,3.01,54.49,0.02,0.00
740,0.41,1.22,1.17,0.57,1.31,0.19,0.42,2.41,0.49,0.17,7.74,0.02,0.06,14.07,26.53,0.97,1.34,40.70,0.21,0.00
741,1.49,0.00,0.38,0.07,0.01,0.06,0.00,0.19,0.54,0.00,0.44,0.00,0.00,2.88,11.35,1.01,1.27,80.32,0.00,0.00
742,6.44,4.05,1.82,1.60,1.21,0.41,1.02,5.84,0.82,0.21,11.41,0.27,0.01,37.00,5.98,1.28,0.19,20.40,0.04,0.00
743,0.24,0.00,0.43,0.16,0.13,0.01,0.00,0.26,0.70,0.00,0.13,0.00,0.02,6.09,41.17,3.42,3.78,43.46,0.00,0.00
744,1.70,0.02,0.40,0.16,0.07,0.02,0.00,0.71,1.10,0.00,1.65,0.00,0.01,2.62,38.85,2.93,2.73,47.00,0.02,0.00
745,0.28,0.02,0.48,0.08,0.03,0.00,0.00,0.28,0.74,0.00,0.15,0.00,0.00,44.89,20.51,0.55,0.85,31.13,0.00,0.00
746,0.33,0.72,0.66,0.25,0.06,0.09,0.09,0.73,0.86,0.01,0.78,0.00,0.04,41.06,20.44,2.65,0.86,30.31,0.07,0.00
747,4.64,4.64,0.49,0.06,0.00,0.01,0.00,0.16,0.56,0.00,0.11,0.01,0.00,50.32,9.08,1.86,0.25,27.82,0.00,0.00
748,5.52,0.41,0.53,0.06,0.66,0.00,0.00,0.33,0.62,0.00,0.35,0.10,0.07,17.96,11.49,0.94,1.88,59.06,0.00,0.00
749,5.34,2.37,0.53,0.14,0.12,0.04,0.00,0.39,0.65,0.00,0.26,0.13,0.04,62.48,9.22,0.77,0.27,17.25,0.00,0.00
750,0.71,0.00,0.31,0.17,0.06,0.01,0.00,0.99,0.89,0.00,5.71,0.01,0.07,0.62,18.64,0.24,1.56,70.02,0.00,0.00
751,0.72,0.00,0.74,0.25,0.21,0.02,0.34,0.81,0.86,0.06,0.61,0.00,0.06,5.36,53.03,3.00,3.17,30.77,0.00,0.00
752,3.62,8.19,0.40,0.07,0.01,0.04,0.00,0.21,0.42,0.00,0.18,0.00,0.00,57.70,7.35,1.02,0.14,20.03,0.61,0.00
753,0.45,0.00,0.62,0.52,0.08,0.03,0.07,1.40,1.04,0.02,18.62,0.14,5.76,0.06,0.85,0.09,0.02,70.24,0.00,0.00
754,1.86,2.17,0.66,0.19,0.44,0.03,0.00,0.89,0.75,0.00,4.07,0.68,0.53,14.27,14.34,0.76,1.70,56.63,0.01,0.00
755,1.66,0.00,0.66,0.54,0.23,0.15,0.15,2.46,0.91,0.00,5.00,0.00,0.58,1.92,32.93,1.11,1.12,50.46,0.11,0.00
756,1.25,0.00,1.14,0.48,0.36,0.01,0.10,1.74,1.61,0.00,4.66,0.19,0.34,0.20,11.66,0.79,1.00,74.47,0.00,0.00
757,2.63,0.57,0.28,0.06,0.01,0.02,0.00,0.18,0.28,0.00,0.24,0.00,0.01,16.53,20.84,3.46,2.13,52.78,0.00,0.00
758,0.28,0.00,0.56,0.13,0.03,0.00,0.00,0.14,0.98,0.00,2.64,0.00,3.75,0.00,0.54,0.05,0.02,90.87,0.00,0.00
759,1.66,0.00,0.42,0.16,0.02,0.03,0.00,0.38,0.91,0.00,0.44,0.00,0.02,4.89,30.77,1.59,2.23,56.47,0.00,0.00
760,0.87,0.50,0.43,0.06,0.06,0.02,0.00,0.13,0.49,0.00,0.29,0.10,0.02,11.77,15.96,1.16,2.87,65.28,0.00,0.00
761,0.06,0.00,0.28,0.07,0.03,0.00,0.00,0.09,0.60,0.00,0.47,0.00,0.01,3.20,24.74,1.60,2.19,66.65,0.00,0.00
762,0.32,0.00,0.57,0.13,0.02,0.01,0.00,0.02,0.74,0.00,0.16,0.00,2.54,0.05,0.23,0.03,0.00,95.18,0.00,0.00
763,1.90,0.02,1.00,0.35,0.21,0.04,0.10,1.11,1.11,0.02,1.94,0.02,0.03,7.53,54.20,2.04,0.86,26.98,0.52,0.00
764,0.15,0.00,0.26,0.13,0.02,0.00,0.02,0.13,0.60,0.00,0.47,0.01,1.47,0.03,2.40,0.10,0.18,94.03,0.00,0.00
765,10.02,0.00,0.55,0.27,0.11,0.08,0.00,1.27,0.71,0.00,6.75,0.00,0.00,5.86,28.87,1.17,0.95,43.39,0.00,0.00
766,0.21,0.00,1.01,0.18,0.03,0.03,0.00,0.63,1.16,0.00,1.73,0.00,0.12,0.16,22.49,0.63,0.44,71.10,0.07,0.00
767,0.41,0.03,0.87,0.42,1.04,0.06,0.26,1.05,0.66,0.25,0.78,0.03,0.01,32.20,16.07,1.25,2.09,42.52,0.00,0.00
768,2.35,0.04,0.33,0.08,0.00,0.02,0.00,0.40,0.50,0.00,3.88,0.00,0.04,8.00,25.88,1.42,3.10,53.95,0.00,0.00
769,7.78,0.03,0.34,0.06,0.05,0.05,0.00,0.19,0.44,0.00,2.18,0.01,0.01,15.03,10.94,1.30,1.01,60.60,0.00,0.00
770,0.54,0.00,1.14,0.88,0.55,0.13,0.40,1.96,0.99,0.08,1.55,0.04,0.05,6.39,49.88,1.77,1.18,32.46,0.00,0.00
771,0.77,0.01,0.74,0.09,0.09,0.00,0.01,0.22,0.73,0.00,0.41,0.00,0.04,2.02,33.37,2.12,2.92,54.29,2.16,0.00
772,0.26,0.00,0.12,0.10,0.00,0.00,0.00,0.15,0.61,0.00,3.99,0.00,0.23,0.06,7.87,0.46,1.43,84.70,0.00,0.00
773,0.12,0.00,0.74,0.51,0.16,0.10,0.07,1.63,1.01,0.00,0.28,0.00,0.02,55.67,27.80,0.63,0.16,11.08,0.05,0.00
774,0.45,0.00,0.47,0.16,0.05,0.05,0.00,0.75,1.04,0.00,3.32,0.01,0.32,0.03,1.80,0.37,0.08,89.34,1.76,0.00
775,0.20,0.00,0.35,0.15,0.17,0.03,0.08,0.54,0.72,0.01,0.71,0.02,0.04,10.96,37.20,1.47,0.86,46.50,0.00,0.00
776,0.97,1.25,0.38,0.09,0.03,0.02,0.00,0.27,0.95,0.00,0.30,0.00,0.00,62.04,6.49,0.40,0.19,26.62,0.00,0.00
777,3.35,0.68,1.36,0.94,0.50,0.18,1.77,1.35,1.15,0.53,1.54,0.08,0.05,50.77,12.00,0.49,0.21,23.07,0.00,0.00
778,0.48,1.13,0.47,0.17,0.13,0.06,0.06,0.45,0.43,0.01,0.49,0.03,0.04,26.18,16.64,2.61,1.88,48.74,0.00,0.00
779,6.09,8.93,0.45,0.08,0.04,0.00,0.11,0.19,0.25,0.01,0.09,0.00,0.00,73.55,0.67,0.00,0.00,9.54,0.00,0.00
780,5.71,7.38,0.84,0.10,0.11,0.04,0.00,0.50,0.38,0.00,1.28,0.00,0.03,8.75,17.48,0.46,0.52,56.41,0.03,0.00
781,2.57,6.01,0.42,0.15,0.08,0.04,0.04,0.72,0.49,0.00,1.19,0.00,0.01,51.07,1.82,0.07,0.18,35.15,0.00,0.00
782,4.32,21.49,0.78,0.09,0.07,0.02,0.16,0.16,0.26,0.00,0.09,0.00,0.00,63.07,0.35,0.00,0.00,9.15,0.00,0.00
783,3.07,4.41,0.92,0.46,0.69,0.08,0.09,1.76,0.89,0.00,5.18,0.09,0.14,0.24,6.64,0.45,0.51,71.27,3.08,0.00
784,1.55,7.81,0.46,0.15,0.18,0.02,0.00,0.41,0.60,0.00,0.52,0.00,0.01,0.11,2.36,0.16,0.30,85.35,0.01,0.00
785,1.69,4.05,0.40,0.12,0.01,0.03,0.00,0.50,0.57,0.00,0.66,0.01,0.00,0.18,4.09,0.37,0.33,83.62,3.36,0.00
786,3.57,8.76,0.34,0.14,0.02,0.02,0.00,0.40,0.66,0.00,0.70,0.00,0.00,0.33,4.02,0.42,0.18,80.43,0.00,0.00
787,2.56,21.12,0.48,0.09,0.01,0.00,0.00,0.39,0.52,0.00,1.10,0.00,0.00,13.41,0.84,0.03,0.09,59.36,0.00,0.00
788,3.83,6.26,0.91,0.81,1.12,0.32,0.82,2.34,0.79,0.42,5.49,0.00,0.02,2.12,11.11,0.35,0.22,63.07,0.00,0.00
789,2.49,9.20,0.45,0.13,0.03,0.03,0.07,0.31,0.51,0.01,0.25,0.00,0.00,70.06,0.12,0.00,0.02,16.32,0.00,0.00
790,0.87,10.21,0.34,0.13,0.22,0.02,0.02,0.27,0.37,0.00,0.65,0.01,0.01,0.06,1.24,0.06,0.13,69.05,16.35,0.00
791,5.68,6.63,1.75,2.00,0.91,0.38,2.18,4.64,1.01,2.26,5.93,0.01,0.06,8.00,10.27,0.63,0.35,47.27,0.05,0.00
792,1.93,7.01,0.42,0.16,0.28,0.02,0.02,0.58,0.57,0.00,0.84,0.02,0.01,0.09,1.66,0.17,0.17,86.04,0.01,0.00
793,0.28,0.60,0.24,0.13,0.02,0.01,0.00,0.35,0.60,0.00,0.24,0.00,0.00,79.12,1.12,0.01,0.00,17.28,0.00,0.00
794,5.17,27.12,0.35,0.03,0.02,0.01,0.00,0.18,0.28,0.00,0.11,0.00,0.00,57.52,0.19,0.00,0.01,9.02,0.00,0.00
795,1.18,6.50,0.73,0.12,0.09,0.01,0.02,0.45,0.45,0.00,1.29,0.01,1.31,0.97,8.55,1.10,2.27,74.93,0.00,0.00
796,4.25,11.22,1.55,1.75,0.71,0.37,1.23,5.58,1.27,2.01,8.11,0.02,0.06,16.22,1.94,0.16,0.10,43.43,0.00,0.00
797,0.52,5.18,1.02,0.70,0.45,0.17,0.23,2.68,0.85,0.02,4.05,0.00,0.02,0.44,5.71,0.61,0.30,77.06,0.00,0.00
798,1.71,6.77,0.78,0.15,0.07,0.06,0.08,0.32,0.72,0.00,0.11,0.00,0.00,72.35,0.30,0.00,0.02,16.56,0.00,0.00
799,2.84,7.57,0.40,0.20,0.04,0.01,0.00,0.13,0.34,0.00,0.21,0.00,0.02,2.15,6.16,2.21,0.26,77.46,0.00,0.00
800,1.70,12.70,0.27,0.20,0.14,0.12,0.18,0.79,0.66,0.01,0.69,0.00,0.00,9.31,25.73,1.84,0.67,45.01,0.00,0.00
801,0.37,4.88,0.33,0.08,0.08,0.00,0.00,0.26,0.35,0.00,0.47,0.00,0.33,2.22,7.35,0.88,0.59,81.81,0.00,0.00
802,5.51,13.53,0.82,0.44,0.18,0.20,0.45,1.00,0.52,0.01,0.15,0.01,0.00,71.85,0.55,0.04,0.00,4.73,0.00,0.00
803,1.02,2.99,0.40,0.07,0.00,0.00,0.00,0.16,0.32,0.00,0.21,0.00,0.01,12.15,10.18,1.54,0.20,70.75,0.00,0.00
804,0.81,3.20,0.46,0.09,0.04,0.00,0.00,0.30,0.54,0.00,0.59,0.00,0.03,0.54,7.64,0.75,0.58,84.42,0.00,0.00
805,0.57,1.13,0.36,0.20,0.03,0.03,0.00,0.47,0.79,0.00,0.95,0.00,0.00,1.04,14.35,2.77,0.89,76.41,0.00,0.00
806,0.52,7.90,0.60,0.25,0.03,0.03,0.00,0.47,0.72,0.00,0.90,0.00,0.00,1.54,17.83,2.48,0.31,66.40,0.00,0.00
807,2.04,30.93,0.41,0.10,0.02,0.03,0.00,0.22,0.29,0.00,0.03,0.00,0.00,61.03,0.32,0.05,0.00,4.52,0.00,0.00
808,0.73,5.60,0.32,0.09,0.03,0.01,0.00,0.20,0.47,0.00,1.48,0.01,0.07,0.29,8.91,1.30,0.70,79.79,0.00,0.00
809,2.48,6.47,0.25,0.08,0.18,0.01,0.00,0.26,0.34,0.00,0.19,0.02,0.02,17.23,18.46,1.61,0.63,51.80,0.00,0.00
810,3.56,12.52,0.51,0.25,0.03,0.05,0.16,0.60,0.45,0.00,0.08,0.00,0.00,76.10,1.22,0.04,0.07,4.37,0.00,0.00
811,0.70,6.53,0.25,0.35,0.07,0.12,0.01,0.64,0.92,0.00,2.27,0.00,0.00,0.31,19.69,1.62,0.61,65.90,0.00,0.00
812,8.38,8.36,0.87,0.26,0.28,0.10,0.18,0.76,0.92,0.01,1.45,0.02,0.06,10.66,10.54,1.56,0.27,55.33,0.00,0.00
813,0.62,1.56,0.57,0.13,0.05,0.04,0.00,0.52,0.48,0.00,0.88,0.00,0.25,1.08,12.77,2.55,0.46,78.03,0.00,0.00
814,0.52,2.13,0.47,0.10,0.04,0.02,0.00,0.31,0.45,0.00,0.68,0.01,0.00,7.38,10.20,1.20,0.53,75.96,0.00,0.00
815,1.17,10.05,0.62,0.10,0.01,0.01,0.00,0.39,0.31,0.00,0.38,0.00,0.03,26.77,5.71,1.95,0.32,52.19,0.00,0.00
816,0.51,7.53,0.14,0.08,0.02,0.00,0.00,0.17,0.47,0.00,0.90,0.01,0.00,0.62,12.30,1.98,0.78,74.45,0.02,0.00
817,0.84,1.27,0.53,0.29,0.35,0.06,0.00,0.82,1.01,0.00,1.26,0.01,0.00,12.90,19.37,3.01,0.54,57.73,0.00,0.00
818,5.78,4.29,0.68,0.28,0.01,0.03,0.15,0.55,0.52,0.00,0.09,0.00,0.00,81.72,0.70,0.06,0.01,5.13,0.00,0.00
819,0.55,5.82,0.35,0.13,0.11,0.03,0.03,0.51,0.44,0.00,1.03,0.00,0.00,1.23,14.11,1.05,0.61,74.02,0.00,0.00
820,5.16,24.33,0.74,0.50,0.40,0.13,0.25,1.62,0.54,0.03,7.42,0.03,0.08,12.67,2.41,0.88,0.07,42.76,0.00,0.00
821,2.23,3.00,0.41,0.22,0.05,0.08,0.01,0.61,1.46,0.00,0.38,0.00,0.03,15.98,30.17,3.26,0.21,41.92,0.00,0.00
822,1.45,7.50,0.36,0.09,0.04,0.04,0.09,0.35,0.42,0.00,0.14,0.00,0.00,81.13,0.17,0.05,0.00,8.17,0.00,0.00
823,1.11,0.49,0.38,0.19,0.17,0.05,0.00,0.67,1.10,0.00,0.96,0.00,0.00,18.01,17.50,3.41,0.54,55.40,0.00,0.00
824,1.48,1.58,0.59,0.31,0.12,0.05,0.00,1.01,0.93,0.00,2.28,0.00,0.00,14.32,11.89,1.78,0.53,63.12,0.00,0.00
825,2.06,11.44,0.42,0.15,0.08,0.05,0.07,0.28,0.45,0.00,0.22,0.00,0.05,33.25,10.48,1.91,0.08,38.98,0.00,0.00
826,1.33,3.30,1.37,1.90,0.59,0.42,2.07,4.73,0.67,2.59,2.12,0.01,0.04,6.34,19.87,4.55,0.41,47.69,0.00,0.00
827,0.48,7.84,0.50,0.13,0.01,0.02,0.00,0.31,0.78,0.00,0.68,0.00,0.00,1.56,17.19,1.80,0.40,68.29,0.00,0.00
828,7.97,1.62,0.52,0.13,0.02,0.02,0.02,0.44,0.63,0.01,0.84,0.00,0.12,5.82,12.85,1.60,0.16,67.22,0.00,0.00
829,1.14,3.28,0.71,0.44,0.21,0.12,0.15,2.04,0.79,0.00,6.14,0.00,0.00,9.89,12.91,1.64,0.37,60.15,0.00,0.00
830,1.22,2.35,0.38,0.18,0.14,0.05,0.00,0.57,0.52,0.00,0.37,0.00,0.00,17.29,25.34,3.00,0.45,48.14,0.00,0.00
831,0.46,4.93,0.25,0.12,0.04,0.02,0.00,0.45,0.44,0.00,0.50,0.00,0.00,3.69,9.30,0.95,0.63,78.23,0.00,0.00
832,4.47,4.07,1.47,1.40,0.90,0.48,0.98,9.04,1.25,0.52,11.99,0.00,0.16,24.57,12.94,1.47,0.26,24.02,0.00,0.00
833,0.71,4.82,0.47,0.10,0.05,0.02,0.00,0.29,0.36,0.00,1.46,0.01,0.03,0.44,7.32,0.48,0.47,82.95,0.00,0.00
834,0.73,3.67,0.15,0.09,0.03,0.02,0.00,0.44,0.38,0.00,0.41,0.00,0.00,19.03,12.09,2.23,0.23,60.50,0.00,0.00
835,9.23,10.17,0.55,0.15,0.00,0.03,0.05,0.33,0.35,0.00,0.05,0.00,0.00,72.17,0.31,0.11,0.01,6.47,0.00,0.00
836,8.16,38.27,0.08,0.01,0.01,0.00,0.00,0.02,0.20,0.00,0.01,0.00,0.00,43.68,0.58,0.06,0.00,8.93,0.00,0.00
837,1.52,5.15,0.41,0.04,0.01,0.00,0.00,0.09,0.33,0.00,0.12,0.00,0.00,4.14,3.04,1.30,0.45,83.39,0.00,0.00
838,2.08,8.22,0.40,0.19,0.11,0.01,0.00,0.60,0.81,0.00,2.34,0.02,0.10,5.53,8.88,0.88,0.33,69.49,0.00,0.00
839,4.66,15.79,0.77,0.35,0.11,0.07,0.25,0.50,0.68,0.01,0.10,0.00,0.00,70.21,0.51,0.02,0.16,5.80,0.00,0.00
840,5.94,13.78,0.55,0.40,0.07,0.09,0.21,0.82,0.45,0.01,0.20,0.00,0.00,70.24,0.57,0.08,0.00,6.59,0.00,0.00
841,1.50,0.07,1.48,1.73,1.08,0.29,0.20,5.86,1.17,0.00,10.34,0.00,0.02,22.55,20.21,2.42,0.22,30.85,0.00,0.00
842,0.77,3.65,0.27,0.06,0.10,0.00,0.00,0.11,0.30,0.00,0.75,0.01,0.00,0.72,11.60,0.90,0.35,80.42,0.00,0.00
843,3.89,7.13,1.18,1.29,0.43,0.18,0.34,4.41,0.80,1.40,8.30,0.00,0.02,2.81,13.18,1.88,0.29,52.48,0.00,0.00
844,1.03,6.55,0.67,0.75,0.13,0.18,0.30,1.79,0.76,0.00,4.17,0.00,0.08,4.33,19.74,1.52,0.51,57.50,0.00,0.00
845,6.07,3.69,0.26,0.39,0.06,0.13,0.04,1.37,0.63,0.01,3.72,0.00,0.01,4.33,11.96,1.60,0.29,65.43,0.00,0.00
846,3.44,10.93,1.12,0.75,1.50,0.19,0.35,2.74,0.75,0.03,7.33,0.00,0.20,16.19,19.16,1.11,0.52,33.69,0.00,0.00
847,0.73,4.77,0.61,0.17,0.11,0.02,0.00,0.78,0.97,0.00,2.64,0.00,0.02,11.15,18.95,2.54,0.26,56.29,0.00,0.00
848,0.50,5.15,0.84,0.14,0.04,0.01,0.03,0.50,0.43,0.01,0.55,0.00,0.00,7.90,13.11,1.37,0.31,69.12,0.00,0.00
849,0.58,4.05,0.56,0.15,0.04,0.04,0.01,0.43,0.57,0.01,0.94,0.00,0.00,1.14,13.80,2.16,0.74,74.78,0.00,0.00
850,0.95,3.78,0.69,0.04,0.01,0.00,0.00,0.09,0.46,0.00,0.20,0.00,0.19,11.04,12.04,2.06,0.32,68.14,0.00,0.00
851,2.14,7.18,0.63,0.23,0.17,0.05,0.09,0.73,0.64,0.01,0.61,0.01,0.13,15.12,15.35,1.15,0.68,55.08,0.00,0.00
852,2.23,2.91,1.15,0.80,0.82,0.15,0.47,1.93,0.83,0.02,11.17,0.01,0.00,0.39,6.78,0.47,0.30,69.58,0.00,0.00
853,3.37,0.89,0.61,0.29,0.11,0.09,0.01,0.80,0.88,0.00,2.06,0.00,0.10,30.74,14.49,2.99,0.14,42.45,0.00,0.00
854,5.14,1.70,0.62,0.29,0.11,0.03,0.00,0.88,0.81,0.00,3.04,0.01,0.10,3.38,7.88,0.44,0.23,75.34,0.00,0.00
855,5.82,16.47,0.54,0.46,0.01,0.19,0.02,0.15,0.61,0.00,0.09,0.00,0.00,69.05,0.31,0.03,0.12,6.13,0.00,0.00
856,3.73,6.13,0.84,1.20,0.49,0.32,0.31,3.79,0.70,0.46,2.18,0.00,0.01,9.02,21.87,3.53,0.35,45.05,0.00,0.00
857,1.50,7.08,0.30,0.09,0.01,0.03,0.00,0.26,0.50,0.00,0.09,0.00,0.00,61.58,1.22,0.74,0.04,26.55,0.00,0.00
858,0.93,0.54,0.37,0.19,0.10,0.03,0.01,0.69,0.73,0.00,1.71,0.00,0.12,7.23,14.86,1.77,0.49,70.23,0.00,0.00
859,0.33,0.02,0.35,0.07,0.02,0.04,0.00,0.23,0.36,0.00,0.35,0.00,0.28,0.01,8.47,0.65,0.44,85.75,2.62,0.00
860,3.45,1.87,0.30,0.06,0.00,0.01,0.00,0.19,0.36,0.00,0.12,0.00,0.02,11.53,31.47,1.49,1.03,47.43,0.67,0.00
861,0.04,0.06,0.35,0.13,0.02,0.03,0.03,0.39,0.40,0.00,0.26,0.00,0.04,0.25,44.34,1.79,0.37,51.50,0.00,0.00
862,1.27,0.04,0.31,0.04,0.00,0.01,0.00,0.06,0.37,0.00,0.40,0.00,0.00,0.16,28.65,1.38,0.81,64.77,1.71,0.00
863,0.07,0.02,0.29,0.09,0.03,0.02,0.00,0.21,0.38,0.00,0.31,0.00,0.02,0.09,31.79,1.59,0.55,63.50,1.06,0.00
864,0.10,0.01,0.40,0.05,0.00,0.01,0.00,0.14,0.27,0.00,0.11,0.00,0.01,0.05,27.59,1.46,0.59,65.92,3.29,0.00
